date,total_asset,cash,market_value,benchmark,positions,daily_return
2023-08-23,253489.93416941995,7398.934169419961,246091.0,90.23697816227195,5,-0.0014692968125511463
2023-08-24,253466.93416941995,7398.934169419961,246068.0,90.89118240092955,5,-9.073338582599177e-05
2023-08-25,247991.36330119998,18333.36330119997,229658.0,90.54259894839109,5,-0.021602702877843827
2023-08-28,245915.36330119998,18333.36330119997,227582.0,91.60372798773611,5,-0.008371259274374765
2023-08-29,265031.3633012,18333.36330119997,246698.0,92.51888160367918,5,0.07773406160308283
2023-08-30,269809.3633012,18333.36330119997,251476.0,92.47982463420708,5,0.01802805502143512
2023-08-31,269573.3633012,18333.36330119997,251240.0,91.91252215262487,5,-0.0008746916604838173
2023-09-01,272775.45309254,11446.453092539978,261329.0,92.55256823984884,5,0.011878361245069469
2023-09-04,273737.45309254,11446.453092539978,262291.0,93.9552016560155,5,0.0035267102999683164
2023-09-05,272346.45309254,11446.453092539978,260900.0,93.2563260085242,5,-0.005081511442023068
2023-09-06,276048.45309254,11446.453092539978,264602.0,93.0539620854469,5,0.013592980404052213
2023-09-07,274090.45309254,11446.453092539978,262644.0,91.74653003236845,5,-0.007092957696609892
2023-09-08,274605.27391225996,10203.273912259981,264402.0,91.29542203496574,5,0.001878288039263376
2023-09-11,275456.27391225996,10203.273912259981,265253.0,91.96793422806341,5,0.0030989936495973147
2023-09-12,274403.27391225996,10203.273912259981,264200.0,91.79852462297819,5,-0.003822748289753597
2023-09-13,270327.27391225996,10203.273912259981,260124.0,91.21389061119275,5,-0.014854050179092582
2023-09-14,266722.27391225996,10203.273912259981,256519.0,91.13724130860376,5,-0.013335687323840162
2023-09-15,265433.8464707,11665.846470699988,253768.0,90.53356702420068,5,-0.004830595595416209
2023-09-18,270169.8464707,11665.846470699988,258504.0,90.99565979426741,5,0.017842487169483112
2023-09-19,267268.8464707,11665.846470699988,255603.0,90.81965932558379,5,-0.010737689782544302
2023-09-20,264701.8464707,11665.846470699988,253036.0,90.4581382519077,5,-0.009604561227009367
2023-09-21,261055.8464707,11665.846470699988,249390.0,89.64648560506569,5,-0.013773987785172359
2023-09-22,267916.84129265,12042.841292649988,255874.0,91.26954679269048,5,0.026281712954166814
2023-09-25,266748.84129265,12042.841292649988,254706.0,90.67563675065541,5,-0.004359561699684877
2023-09-26,265924.84129265,12042.841292649988,253882.0,90.14568249613092,5,-0.003089048094855551
2023-09-27,267504.84129265,12042.841292649988,255462.0,90.33144720718258,5,0.005941528412011676
2023-09-28,271040.84129265,12042.841292649988,258998.0,90.06341875418032,5,0.01321845235739727
2023-10-09,268014.48135287,13140.481352869989,254874.0,89.94649195182322,5,-0.011165697115411266
